"contig"	"SRR829033"	"SRR829034"	"SRR829867"	"SRR935337"	"SRR935339"	"SRR935340"	"SRR935341"	"SRR935342"	"SRR935348"	"SRR935349"	"SRR935350"	"SRR935351"	"SRR935352"	"SRR935354"	"SRR935356"	"SRR935357"	"SRR935358"	"SRR935359"	"SRR935360"	"SRR935361"	"SRR935363"	"SRR935364"	"SRR935366"	"SRR935367"
"DAS_Check_Bin_01_k119_158026:3-190576"	0.000694545768323743	5.05248102119944e-05	0.00105686779343747	3.68027051038036e-05	5.47850134044308e-05	7.80244934790596e-05	0.000132510680247121	0	4.1500225916142e-05	0	7.48967148255245e-05	0	5.63835137680366e-05	0	0.000109362194471792	4.30842925650549e-05	3.06624676943717e-05	5.47408542063204e-05	8.76148954039197e-05	8.03187357624387e-06	2.27744500288248e-05	0	5.0887383790084e-06	5.25028341456526e-05
"DAS_Check_Bin_01_k119_45347:194-20015"	0	0	0	8.84577580775436e-05	9.57668627561295e-05	0	0.000115817550643522	0	9.97485628814302e-05	0	6.0006417663705e-05	0.000175253998497609	0	0	0.000175239555790429	0	7.86125734824902e-05	0	0.000842352995495238	2.57401922933963e-05	0	0.000717424729070946	0.000636018361514222	0
"DAS_Check_Bin_01_k119_52890:3-7823"	0.00205139023921656	0.00566322590898439	0.00357675778293753	0.00414756157669629	0.00242717140206112	0.00718238579734705	0.00528362598125637	0.00117410543650357	0.0358988203436736	0.155934801285244	0.0203792259640217	0.495253996345079	0.00549557946698877	0.00666114155783056	0.0109553887883461	0.0134228681832923	0.00886619360757723	0.145836261528407	0.433813451321669	0.0571480056612171	0.0160933797665265	1.07538464090685	0.846156130774579	0.0519044282337022
"DAS_Check_Bin_01_k119_29993:4-11111"	0	0	0	7.89255347773256e-05	0.000170894018144761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59328494454178e-05	0	0.000548669928223325	0.000698438046698701	0
"DAS_Check_Bin_02_k119_86274:4-31105"	0.000128962149226036	0.00030958508074531	0.000179884397275767	5.63761070224767e-05	9.15515442842258e-05	5.31206989914128e-05	7.38131145539158e-05	0	0	0	0	0	0	0	0	0	0	0	0.00010737007958785	0	0	0.000130637377289878	3.11806709485289e-05	0
"DAS_Check_Bin_02_k119_18356:6-18705"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DAS_Check_Bin_03_k119_6964:6-10540"	0.00571093606819388	0.00932253392023487	0.00371745151101056	0.0274620405601477	0.0527953669473882	0.0205441820013336	0.0191765280511931	0.000871635369615037	0.00412897506365312	0.00162095598106026	0.00248389545709151	0.00131898804298798	0.00407982221274981	0.00296706909105607	0.000439626448331326	0.00139174621521675	0.000887475139005175	0.00198048097760138	0.00126793515532655	0.011090731749928	0.000823961659191884	0.0115702431185661	0.00174901218120378	0.00890961194002439
"DAS_Check_Bin_03_k119_143128:3-3750"	0.663502687951297	0.229157255649836	0.795626865349461	0.326074318940051	0.229435888836461	0.305041276996105	0.366288639897497	2.99392563294797	0.912114857852279	0.937445487417735	0.5985318676131	1.03901409123911	1.14963658828302	1.10087129653265	1.41582193261876	1.50109936923715	2.04989146127414	0.790485626484079	1.32133567538719	0.347272293429264	1.10705668250863	0.745838204756462	0.303250693444456	0.399932076918914
"DAS_Check_Bin_04_k119_45471:3-6042"	0.00265627865246899	0.471870810211394	0.00555771310338167	0.205241828508848	0.0372429560092568	0.0763166613292427	0.110985887871841	0.0623327522143495	0.0415739128652872	0.0351053934576435	0.0980703163978674	0.159890722315406	0.156553045405467	0.232882993268611	1.16150845249918	0.671055645785293	0.980296767443346	1.81814766276873	1.55913514689777	0.0601453856369978	0.794748535101214	0.839524580822897	0.475738704982338	0.0616085798202765
"DAS_Check_Bin_05_k119_21561:3-26171"	0.0324937109644377	0.165574604746199	0.0410483697742218	0.173371070678525	0.0351454725093027	0.0756348219678643	0.0901836555674218	0.00807067936239719	0.00936890158836899	0.00755878840487252	0.073769453297387	0.0703564875179178	0.571567985018117	0.511232954648248	0.570371532979873	2.0243249662987	1.65460380748341	0.153611833126213	0.36726137382981	0.015968202569946	0.218097241863584	0.0489079203702083	0.260372307188348	0.0168051222559938
"DAS_Check_Bin_05_k119_74520:3-8293"	0.0120943817549999	0.103359745644592	0.0269919890197607	0.112191995605504	0.0259867326653181	0.0492200597114506	0.0490103945878052	0.00996792999276923	0.00405411557452745	0.00377607212369171	0.0395956374643189	0.0406424823962492	0.324002887252135	0.324230402507262	0.275675768480238	1.14523474055542	0.967168965005284	0.105693332307235	0.20581905367741	0.0116309221227721	0.108884977961283	0.0235228582808527	0.136852495063821	0.00988436181338029
"DAS_Check_Bin_05_k119_142867:3-8447"	0.0123487862517385	0.0649895518456384	0.0331247159506861	0.0753685866267073	0.0167463186666221	0.0330627633659236	0.0358836097725255	0.00978615838603312	0.0030436717791195	0.00404423238850677	0.0405637414739879	0.0394899865943259	0.262109856848187	0.265264877362118	0.261873814368137	0.959205137067544	0.841957752901545	0.0881187005958661	0.173199266586085	0.00598128917375138	0.119233935492247	0.0192449198743389	0.134816241738959	0.00637537730376111
"DAS_Check_Bin_05_k119_130417:3-6978"	0.0218488057738919	0.0894410469826365	0.0200500448827081	0.106069220931582	0.0266675019851055	0.0521036690950118	0.0549581173507646	0.00263264868660963	0.00425146791879812	0.00346790318506292	0.0550733155290103	0.0333644321675335	0.315764407874156	0.342034532120085	0.329301384468546	1.21802596281219	1.12117096225019	0.0927172276476413	0.203448292935788	0.00987385068396785	0.12194419951254	0.0361111224089918	0.16515196368625	0.0111328981245849
"DAS_Check_Bin_06_k119_27553:3-9849"	0.00977592549664629	0.0402866929492469	0.0136360666779426	0.0545770353516711	0.0442426858881063	0.0724822901770445	0.103514426429574	0.0158531061766228	0.0160634996521638	0.0102607457389167	0.00857629247243089	0.0292812465656776	0.0392838776380495	0.0454993782740548	0.0436242860492095	0.0491365421398579	0.0384144647368334	0.0430833889523328	0.0278087524787233	0.0446645113225777	0.0744893722682095	0.00103155369870768	0.00236363861766909	0.0499347479200179
"DAS_Check_Bin_06_k119_38189:3-4162"	0.0404954788797075	0.0694378498654373	0.0228632204108666	0.0973648163994274	0.0773462218093901	0.15171276739707	0.221847515990401	0.0595991160360935	0.0118823077730512	0.0109466482438909	0.00829181949927135	0.0275572588993382	0.0335788492275933	0.0250465327518236	0.0500999780030464	0.0438451579167591	0.0416721756038832	0.0626934107542986	0.0465592799254317	0.0405969981569089	0.0667725852275885	0.00195340562907201	0.00349680731192721	0.0396287040934966
"DAS_Check_Bin_06_k119_148245:3-9204"	0.01351232381244	0.0623637714418497	0.0133758769321408	0.0657385720290706	0.0648785527050753	0.0807946088908839	0.127235937765324	0.0319328098027191	0.020627335067358	0.0151554334522028	0.0156404164879945	0.0381289242099739	0.0700623674385774	0.0475562943099173	0.0653045572868806	0.0758436652423261	0.0541038436086275	0.0661317148868061	0.0460885541565254	0.0659817745111112	0.085370513497346	0.00309080482061383	0.00337241896228175	0.0602695368152226
"DAS_Check_Bin_06_k119_97343:3-4309"	0.0214192146738444	0.0514187251383408	0.0207838942152622	0.0594376162919684	0.0478208838542819	0.0882277212461368	0.128991870978204	0.040508682089388	0.0064269849519619	0.00462570229948491	0.00607565327152521	0.00967880592027752	0.0324327868090987	0.0338683554090132	0.0233885200305222	0.0242381635027715	0.02460217630526	0.0395617207589387	0.0240357907303415	0.021323421521975	0.0413162153776464	0.000471683736762224	0.00112581986050748	0.0201337011822857
"DAS_Check_Bin_06_k119_90920:3-4117"	0	0.000467981296784476	0.00135960255748989	0	0	0	0.00055789440798442	0	0.102824842497021	0.0812685550062863	0.172274735775031	0.101304051272504	0.122728041891373	0.156986676241806	0.120710712492719	0.161050910389877	0.120230146299745	0.0963360813806999	0.0795294223823691	0.24525377819279	0.176140075977028	0.0024684591181469	0.00636308460551905	0.20829959533574
"DAS_Check_Bin_06_k119_122157:3-3869"	0.0207446639008439	0.0682251864413584	0.0260423484440848	0.0816172077864887	0.0640617903642449	0.106384234555909	0.156729808393575	0.0308701375861461	0.0184069760754294	0.0069920406419474	0.0119959765260585	0.0422220283517771	0.0555739940668725	0.0781384461127484	0.0586867770947391	0.0547504395366783	0.0515792809001681	0.0611489079706093	0.0431784873977414	0.0494784805701805	0.0920346209627737	0.00105070693262731	0.0035109741892361	0.0480526715017755
